% Signal from Computer Exercise
#499

0.0	 	0.0
1.0	 	0.06279051952931337
2.0	 	0.12533323356430426
3.0	 	0.1873813145857246
4.0	 	0.2486898871648548
5.0	 	0.3090169943749474
6.0	 	0.3681245526846779
7.0	 	0.42577929156507266
8.0	 	0.4817536741017153
9.0	 	0.5358267949789967
10.0	 	0.5877852522924731
11.0	 	0.6374239897486896
12.0	 	0.6845471059286886
13.0	 	0.7289686274214116
14.0	 	0.7705132427757893
15.0	 	0.8090169943749473
16.0	 	0.8443279255020151
17.0	 	0.8763066800438637
18.0	 	0.9048270524660196
19.0	 	0.9297764858882513
20.0	 	0.9510565162951535
21.0	 	0.9685831611286311
22.0	 	0.9822872507286886
23.0	 	0.9921147013144778
24.0	 	0.9980267284282716
25.0	 	1.0
26.0	 	0.9980267284282716
27.0	 	0.9921147013144779
28.0	 	0.9822872507286887
29.0	 	0.9685831611286311
30.0	 	0.9510565162951536
31.0	 	0.9297764858882515
32.0	 	0.9048270524660195
33.0	 	0.8763066800438635
34.0	 	0.844327925502015
35.0	 	0.8090169943749475
36.0	 	0.7705132427757893
37.0	 	0.7289686274214114
38.0	 	0.6845471059286888
39.0	 	0.6374239897486899
40.0	 	0.5877852522924732
41.0	 	0.535826794978997
42.0	 	0.4817536741017152
43.0	 	0.4257792915650729
44.0	 	0.36812455268467814
45.0	 	0.3090169943749475
46.0	 	0.24868988716485524
47.0	 	0.18738131458572457
48.0	 	0.12533323356430454
49.0	 	0.06279051952931358
50.0	 	1.2246467991473532E-16
51.0	 	-0.06279051952931335
52.0	 	-0.12533323356430429
53.0	 	-0.18738131458572477
54.0	 	-0.24868988716485457
55.0	 	-0.3090169943749473
56.0	 	-0.3681245526846779
57.0	 	-0.42577929156507227
58.0	 	-0.4817536741017154
59.0	 	-0.5358267949789964
60.0	 	-0.5877852522924727
61.0	 	-0.6374239897486896
62.0	 	-0.6845471059286884
63.0	 	-0.7289686274214116
64.0	 	-0.7705132427757894
65.0	 	-0.8090169943749473
66.0	 	-0.8443279255020153
67.0	 	-0.8763066800438636
68.0	 	-0.9048270524660198
69.0	 	-0.9297764858882515
70.0	 	-0.9510565162951535
71.0	 	-0.9685831611286312
72.0	 	-0.9822872507286887
73.0	 	-0.9921147013144778
74.0	 	-0.9980267284282716
75.0	 	-1.0
76.0	 	-0.9980267284282716
77.0	 	-0.9921147013144779
78.0	 	-0.9822872507286887
79.0	 	-0.9685831611286311
80.0	 	-0.9510565162951536
81.0	 	-0.9297764858882516
82.0	 	-0.9048270524660199
83.0	 	-0.8763066800438634
84.0	 	-0.844327925502015
85.0	 	-0.8090169943749476
86.0	 	-0.7705132427757896
87.0	 	-0.7289686274214121
88.0	 	-0.684547105928689
89.0	 	-0.6374239897486896
90.0	 	-0.5877852522924734
91.0	 	-0.5358267949789971
92.0	 	-0.4817536741017161
93.0	 	-0.425779291565073
94.0	 	-0.36812455268467786
95.0	 	-0.3090169943749476
96.0	 	-0.24868988716485535
97.0	 	-0.18738131458572468
98.0	 	-0.12533323356430465
99.0	 	-0.06279051952931326
100.0	 	-2.4492935982947064E-16
101.0	 	0.06279051952931278
102.0	 	0.12533323356430418
103.0	 	0.1873813145857242
104.0	 	0.24868988716485488
105.0	 	0.3090169943749472
106.0	 	0.3681245526846782
107.0	 	0.42577929156507255
108.0	 	0.4817536741017149
109.0	 	0.535826794978996
110.0	 	0.5877852522924729
111.0	 	0.63742398974869
112.0	 	0.6845471059286886
113.0	 	0.7289686274214112
114.0	 	0.7705132427757887
115.0	 	0.8090169943749478
116.0	 	0.8443279255020152
117.0	 	0.8763066800438636
118.0	 	0.9048270524660194
119.0	 	0.9297764858882511
120.0	 	0.9510565162951532
121.0	 	0.9685831611286312
122.0	 	0.9822872507286886
123.0	 	0.9921147013144778
124.0	 	0.9980267284282716
125.0	 	1.0
126.0	 	0.9980267284282716
127.0	 	0.9921147013144779
128.0	 	0.9822872507286886
129.0	 	0.9685831611286311
130.0	 	0.9510565162951536
131.0	 	0.9297764858882517
132.0	 	0.9048270524660192
133.0	 	0.8763066800438634
134.0	 	0.8443279255020151
135.0	 	0.8090169943749476
136.0	 	0.7705132427757886
137.0	 	0.728968627421411
138.0	 	0.6845471059286884
139.0	 	0.6374239897486897
140.0	 	0.5877852522924734
141.0	 	0.5358267949789972
142.0	 	0.48175367410171466
143.0	 	0.4257792915650723
144.0	 	0.368124552684678
145.0	 	0.3090169943749478
146.0	 	0.2486898871648555
147.0	 	0.18738131458572393
148.0	 	0.1253332335643039
149.0	 	0.06279051952931339
150.0	 	3.6739403974420594E-16
151.0	 	-0.06279051952931265
152.0	 	-0.12533323356430318
153.0	 	-0.18738131458572496
154.0	 	-0.24868988716485477
155.0	 	-0.30901699437494706
156.0	 	-0.36812455268467725
157.0	 	-0.42577929156507166
158.0	 	-0.48175367410171555
159.0	 	-0.5358267949789965
160.0	 	-0.5877852522924728
161.0	 	-0.6374239897486891
162.0	 	-0.6845471059286878
163.0	 	-0.7289686274214106
164.0	 	-0.770513242775788
165.0	 	-0.8090169943749461
166.0	 	-0.8443279255020156
167.0	 	-0.8763066800438639
168.0	 	-0.9048270524660197
169.0	 	-0.9297764858882513
170.0	 	-0.9510565162951534
171.0	 	-0.968583161128631
172.0	 	-0.9822872507286885
173.0	 	-0.9921147013144777
174.0	 	-0.9980267284282714
175.0	 	-1.0
176.0	 	-0.9980267284282716
177.0	 	-0.9921147013144778
178.0	 	-0.9822872507286886
179.0	 	-0.9685831611286312
180.0	 	-0.9510565162951538
181.0	 	-0.9297764858882517
182.0	 	-0.90482705246602
183.0	 	-0.8763066800438644
184.0	 	-0.8443279255020161
185.0	 	-0.8090169943749477
186.0	 	-0.7705132427757898
187.0	 	-0.7289686274214111
188.0	 	-0.6845471059286885
189.0	 	-0.6374239897486897
190.0	 	-0.5877852522924735
191.0	 	-0.5358267949789973
192.0	 	-0.4817536741017163
193.0	 	-0.42577929156507405
194.0	 	-0.3681245526846781
195.0	 	-0.3090169943749479
196.0	 	-0.2486898871648556
197.0	 	-0.1873813145857258
198.0	 	-0.125333233564304
199.0	 	-0.06279051952931351
200.0	 	-4.898587196589413E-16
201.0	 	0.06279051952931253
202.0	 	0.12533323356430304
203.0	 	0.18738131458572485
204.0	 	0.24868988716485466
205.0	 	0.30901699437494695
206.0	 	0.36812455268467714
207.0	 	0.42577929156507155
208.0	 	0.48175367410171543
209.0	 	0.5358267949789964
210.0	 	0.5877852522924727
211.0	 	0.6374239897486891
212.0	 	0.6845471059286891
213.0	 	0.7289686274214117
214.0	 	0.7705132427757891
215.0	 	0.8090169943749471
216.0	 	0.8443279255020146
217.0	 	0.876306680043863
218.0	 	0.9048270524660188
219.0	 	0.9297764858882513
220.0	 	0.9510565162951534
221.0	 	0.9685831611286313
222.0	 	0.9822872507286888
223.0	 	0.9921147013144779
224.0	 	0.9980267284282716
225.0	 	1.0
226.0	 	0.9980267284282717
227.0	 	0.992114701314478
228.0	 	0.9822872507286889
229.0	 	0.9685831611286316
230.0	 	0.9510565162951532
231.0	 	0.9297764858882511
232.0	 	0.9048270524660194
233.0	 	0.8763066800438636
234.0	 	0.8443279255020152
235.0	 	0.8090169943749478
236.0	 	0.7705132427757898
237.0	 	0.7289686274214124
238.0	 	0.6845471059286898
239.0	 	0.6374239897486913
240.0	 	0.587785252292475
241.0	 	0.5358267949789959
242.0	 	0.4817536741017149
243.0	 	0.42577929156507255
244.0	 	0.3681245526846782
245.0	 	0.309016994374948
246.0	 	0.2486898871648557
247.0	 	0.18738131458572593
248.0	 	0.1253332335643059
249.0	 	0.0627905195293154
250.0	 	2.388680238973927E-15
251.0	 	-0.06279051952931418
252.0	 	-0.1253332335643047
253.0	 	-0.1873813145857247
254.0	 	-0.24868988716485452
255.0	 	-0.3090169943749485
256.0	 	-0.3681245526846787
257.0	 	-0.42577929156507305
258.0	 	-0.4817536741017153
259.0	 	-0.5358267949789963
260.0	 	-0.5877852522924726
261.0	 	-0.637423989748689
262.0	 	-0.6845471059286877
263.0	 	-0.7289686274214128
264.0	 	-0.7705132427757901
265.0	 	-0.8090169943749481
266.0	 	-0.8443279255020155
267.0	 	-0.8763066800438638
268.0	 	-0.9048270524660196
269.0	 	-0.9297764858882513
270.0	 	-0.9510565162951534
271.0	 	-0.9685831611286309
272.0	 	-0.982287250728689
273.0	 	-0.9921147013144781
274.0	 	-0.9980267284282717
275.0	 	-1.0
276.0	 	-0.9980267284282716
277.0	 	-0.9921147013144778
278.0	 	-0.9822872507286887
279.0	 	-0.9685831611286312
280.0	 	-0.9510565162951538
281.0	 	-0.9297764858882518
282.0	 	-0.9048270524660201
283.0	 	-0.8763066800438627
284.0	 	-0.8443279255020143
285.0	 	-0.8090169943749468
286.0	 	-0.7705132427757888
287.0	 	-0.7289686274214113
288.0	 	-0.6845471059286887
289.0	 	-0.63742398974869
290.0	 	-0.5877852522924737
291.0	 	-0.5358267949789975
292.0	 	-0.48175367410171654
293.0	 	-0.42577929156507427
294.0	 	-0.36812455268467664
295.0	 	-0.3090169943749464
296.0	 	-0.2486898871648541
297.0	 	-0.1873813145857243
298.0	 	-0.12533323356430426
299.0	 	-0.06279051952931375
300.0	 	-7.347880794884119E-16
301.0	 	0.06279051952931229
302.0	 	0.12533323356430282
303.0	 	0.18738131458572285
304.0	 	0.24868988716485269
